,id,screen_name,complete_name,description,verified,crawled_at,location,url,created_at,tweet_count,listed_count,favs_count,followers_count,following_count,bot,user_type
2735506782,2735506782,ejpurser,Ella Purser,Ella NZ13,,2015-05-01 20:32:25,,,Fri Aug 15 20:56:42 +0000 2014,252,0,426,56,140,False,Human
321649661,321649661,ekjcpa,Erin Johnstone,"Not so boring CPA, entrepreneur, runner, techie, and occasional redneck. Lover of Jesus, family, good humor, blue jeans and Oklahoma.",,2015-05-01 21:06:32,"Oklahoma City, OK",http://t.co/SD1PBaDG,Tue Jun 21 22:35:27 +0000 2011,708,39,32,820,491,False,Human
438471171,438471171,elianguadaluppe,E,"Don't pitty the dead, pity the leaving and above all pity those who live without love",,2015-05-02 09:27:20,,,Fri Dec 16 16:39:06 +0000 2011,16007,0,3080,165,142,False,Human
270646246,270646246,elijahtaylane,E.,#yeezytaughtme,,2015-05-01 17:30:15,y u k o n ,,Wed Mar 23 00:34:54 +0000 2011,14211,2,4823,507,238,False,Human
720850946,720850946,elitoo379,❝Sky Mason♥Larry❞,Hey! I live in Neverland :) :3 my addiction to live is music :) i follow back who i want !! :) ^^ :3 And im YOLO :D !,,2015-05-01 17:04:33,Mexico,http://t.co/YDfE8EtIPu,Fri Jul 27 20:49:41 +0000 2012,3191,4,578,1116,2000,False,Human
208691905,208691905,ellebeaute,∞,I wake up to a world of criticism but I take my ass back to sleep bc I don't give a fuck. 20♡positive vibes only,,2015-05-01 14:39:05,,,Wed Oct 27 19:07:24 +0000 2010,159099,7,3910,2213,828,False,Human
2682782132,2682782132,elllii_perez,Eliana,Where's Evaristo Hernandez?♡,,2015-05-01 19:44:38,VAAS #1⚽️,,Sat Jul 26 16:52:18 +0000 2014,1976,0,7842,364,500,False,Human
2897127823,2897127823,em_cal24,Emily Callahan,,,2015-05-01 22:43:20,,,Wed Nov 12 02:59:18 +0000 2014,25,0,134,192,471,False,Human
19752959,19752959,emeraldgayle,Emerald Fabillar,A sanguine-melancholic. A School of Tomorrow curriculum alumna. An ECE graduate. A SAP-ABAP programmer. An aspiring half-marathon runner. A wannabe blogger.,,2015-05-01 14:13:56,"Mandaue City, Cebu",http://t.co/vI7vuLUpJn,Fri Jan 30 03:55:22 +0000 2009,2485,4,257,179,339,False,Human
621615487,621615487,emilslay,Emily Franco,filmmaker. screenwriter. wannabe lars von trier.,,2015-05-01 16:16:54,"Massachusetts, USA",,Fri Jun 29 05:54:01 +0000 2012,4303,0,3812,611,404,False,Human
212634789,212634789,emilygraves13,Emily Graves,choir and urban air | senior at maize | feminist | aries | love language: words of affirmation | #blacklivesmatter,,2015-05-01 14:59:21,Kansas,,Sat Nov 06 16:33:58 +0000 2010,4547,0,2352,403,383,False,Human
595387862,595387862,emisonbeyotch,Pearl,love is emison's most elaborate method of self-harm,,2015-05-01 15:55:32,"i like sasha, a bit too much x",http://t.co/rpejJM4qfD,Thu May 31 10:57:53 +0000 2012,46978,23,156,4964,2288,False,Human
2725164703,2725164703,emmanmojica6,magicmeño⚽️,19. livin in Dallas ✌ http://t.co/qhBAlG95iH,,2015-05-01 20:18:57,,,Tue Aug 12 01:46:15 +0000 2014,10730,0,9650,225,218,False,Human
2269218732,2269218732,emmasalsburyy,Em,now my madness is the only love I let myself embrace,,2015-05-01 15:36:55,,,Mon Dec 30 18:06:52 +0000 2013,26,0,98,67,150,False,Human
18065895,18065895,enalwerd,Drew Lane,Philosopher. Writer. Vegetarian. Gamer. Registered Veterinary Technician.,,2015-05-01 13:52:15,Los Angeles,,Fri Dec 12 01:06:55 +0000 2008,11242,9,969,333,379,False,Human
772157005,772157005,enereidah,Enereida L Hernández,"Dreamer, mind always flowing around, never settling in. Current student at the University of North Texas. Go Mean Green!",,2015-05-01 17:46:32,"Dallas, Texas",,Tue Aug 21 19:56:40 +0000 2012,7447,3,7840,112,99,False,Human
102934444,102934444,enxietystyles,k loves h,oh sorry i was busy thinking about harry styles did you want something,,2015-05-02 05:13:29,0/5 lol no,,Fri Jan 08 09:14:53 +0000 2010,21918,19,1828,3138,1247,False,Human
2331598592,2331598592,epicfruitypie,EpicFruityPie,,,2015-05-01 16:08:04,,,Fri Feb 07 09:37:14 +0000 2014,217,0,176,25,68,False,Human
26152572,26152572,ereslibre,make -j,"Libre Software hacker and lover. Former KDE developer. C, C++, Ruby, Rails. Atheist. Software Architect at @TecnocraticaCPD & @Neodigit.",,2015-05-01 16:07:31,"Madrid, Spain",http://t.co/K1KuYD12dd,Tue Mar 24 02:07:56 +0000 2009,7103,14,1416,267,308,False,Human
1144070936,1144070936,eriagorn,Rodrigo Cavalcante,When I was a boyI searched for a world that’s unknown.All we have is fun,,2015-05-02 00:41:24,,,Sun Feb 03 03:21:49 +0000 2013,5372,2,454,146,150,False,Human
23498472,23498472,ericaconnolly,Erica Connolly,"Consumed by Wanderlust.  Traveler, photographer, blogger, writer.",,2015-05-01 15:54:39,"Madrid, Spain",http://t.co/trfji8tXah,Mon Mar 09 20:49:04 +0000 2009,2401,24,663,396,585,False,Human
312299420,312299420,erindunnxo,Erin Louise Dunn,Red wine. Gin.,,2015-05-01 20:26:01,Chester,,Mon Jun 06 22:15:22 +0000 2011,7158,2,197,328,491,False,Human
2533933819,2533933819,erinnR5,erin,R5 || snapchat ; erinsarapuddin,,2015-05-01 17:36:19,MNL,http://t.co/m7woM3YDPh,Fri May 30 02:26:14 +0000 2014,1529,1,1045,305,764,False,Human
2567206992,2567206992,erinross09,E. Ross,Unattainable. Unabated.,,2015-05-01 18:06:17,LA Raised Me,,Sat Jun 14 14:37:16 +0000 2014,5956,1,7394,158,96,False,Human
1057015448,1057015448,erykalim,Eryka,prove them wrong,,2015-05-01 22:50:53,hijas,http://t.co/f4ZpNeBwtT,Thu Jan 03 06:09:14 +0000 2013,15613,0,15361,467,338,False,Human
2445845880,2445845880,whatevermattt,mireya,lowkey in love with johnson,,2015-05-01 16:55:33,,,Tue Apr 15 18:58:57 +0000 2014,28927,17,12391,3268,1113,False,Human
2263479907,2263479907,estefonia,steff.,"Currently on a journey, leave a message. -- ❤️ #kianlawley #jccaylen #kianandjc #connorfranta #shawnmendes",,2015-05-01 15:02:17,LA,,Thu Dec 26 23:40:11 +0000 2013,18295,4,5781,146,80,False,Human
1585408250,1585408250,esther_rong,Esther D. Huang,be kind & have courage,,2015-05-02 09:14:19,,,Thu Jul 11 09:31:21 +0000 2013,71,0,179,38,28,False,Human
1886647662,1886647662,eureckaroar,duh,Mermaid | Vampire | Happy | whatever,,2015-05-01 13:23:25,,http://t.co/12h9RdZpoa,Fri Sep 20 14:13:53 +0000 2013,3377,2,5616,349,596,False,Human
1421737704,1421737704,eva_ivy17,eva ivy verde,"No, I do not weep at the world - I am too busy sharpening my oyster knife. - Zora Neale Hurston",,2015-05-02 05:11:04,hogsmeade,http://t.co/BqHucqxRmY,Sat May 11 22:48:01 +0000 2013,181,0,513,27,108,False,Human
361930545,361930545,evanmatteson,Evan Matteson,"Pro basketball player currently in Tokyo, Japan",,2015-05-02 01:18:57,"Edmonds, WA ",,Thu Aug 25 15:30:32 +0000 2011,11662,8,4476,478,469,False,Human
1547325224,1547325224,evelynlovessss,Evelyn Guzman,Living for Him. ✝,,2015-05-02 07:56:11,"Northridge, CA",,Wed Jun 26 04:36:31 +0000 2013,2314,0,5629,372,508,False,Human
2167115233,2167115233,evewby,E,Rudy Edward Ortiz | Good vibes only,,2015-05-01 13:50:44,,http://t.co/J3JpRJVy85,Thu Oct 31 19:15:49 +0000 2013,2829,1,6508,594,842,False,Human
2275686336,2275686336,evicahara,ᔭᒪᑕᑲᑭᐊ,ᒧᓄᐊᓄᖠᑐ,,2015-05-01 15:50:00,ᑎᕙᓯᐃᓇᒋᑯ,http://t.co/PSHYGRXf6S,Sat Jan 04 06:48:55 +0000 2014,2586,1,87,86,92,False,Human
538783005,538783005,ewhite_jr,Slick Ric,This Twitter Shit Aint That Deep. 813~352,,2015-05-01 13:40:33,University of Florida,,Wed Mar 28 03:47:45 +0000 2012,120993,8,6094,1440,880,False,Human
25711830,25711830,exploreamaze,DeepakAlse,"Exploring, amazed, curious engineer-MBA(USC) - Proud of my pediatric oncologist spouse, and my jewelry firm CEO sister @Viha_Bangalore",,2015-05-01 16:04:03,"Los Angeles,CA",http://t.co/exZ1wBeP8U,Sat Mar 21 18:57:30 +0000 2009,2123,22,43,569,1840,False,Human
1385409996,1385409996,exspensiv,norway,kay,,2015-05-02 04:30:55,,,Sat Apr 27 20:48:09 +0000 2013,3524,0,6175,296,239,False,Human
25085431,25085431,exukbritbrat,Barbara Lake,"Irreverent Blogger, possible poet/writer. Manages a dept in the RC Archdiocese. Wife & mother!. Lord keep your arm around my shoulder & your hand over my mouth!",,2015-05-01 16:01:15,"Trinidad, West Indies",http://t.co/d7eFmU8qQP,Wed Mar 18 14:57:50 +0000 2009,1473,1,65,77,111,False,Human
854710872,854710872,eyborisyko,Avery◆ ,paranoid | inked  https://t.co/ADOJYLdhtZ http://t.co/By8FVhLgI1,,2015-05-01 18:55:46,"Bulacan, PH",http://t.co/PZs1g5DveO,Sun Sep 30 13:30:36 +0000 2012,16375,0,2029,395,164,False,Human
2943103386,2943103386,f43ca46328254f4,Dawn Wilyard,Bella Luna Personal cleaning consultant.  I have over 20 years professional  experience and counting.  I give you my best work with pride !!!,,2015-05-01 23:43:47,Edmond OK,,Thu Dec 25 19:14:25 +0000 2014,364,0,180,29,88,False,Human
797250055,797250055,fabianblanco23,Fabian ,just living life too the fullest,,2015-05-01 18:02:03,,,Sun Sep 02 01:29:15 +0000 2012,12659,1,7351,592,694,False,Human
2725087704,2725087704,faggotedgar,DCLXVI,fuck the rest,,2015-05-01 20:16:25,dallus,,Tue Aug 12 01:36:41 +0000 2014,1648,0,2275,79,185,False,Human
176387861,176387861,falsejoker,Jake Flores,,,2015-05-01 13:37:12,"Manila, Philippines",,Mon Aug 09 11:55:00 +0000 2010,7530,4,919,345,514,False,Human
2353354449,2353354449,falyn_mapel,Falyn Mapel,BSU BFA MT '19,,2015-05-01 16:13:55,,,Wed Feb 19 22:01:03 +0000 2014,409,3,1050,137,242,False,Human
1323524694,1323524694,famb_minnie,☆ƒamβ☆피오♡,☆SƧ501 Perú -Triple S-☆ #Waiting4HYS  Leader in @SS501PERUTS#Waiting4SS501My impossible love @JungMin0403,,2015-05-02 03:24:12,Lima-Perú // 리마 - 페루 ,http://t.co/OZDbz8lRbC,Wed Apr 03 00:28:36 +0000 2013,8718,2,2523,233,739,False,Human
152165747,152165747,farahalhamoui,Farah Al Hamoui,I'm complicated.,,2015-05-01 13:07:30,,,Sat Jun 05 07:08:38 +0000 2010,21694,1,2472,609,403,False,Human
109577056,109577056,farrukhzx,Farrukh Ahmed ™®,humanity lover,,2015-05-02 06:14:57,,,Fri Jan 29 14:46:06 +0000 2010,9846,1,5576,582,64,False,Human
55469952,55469952,fartingprincess,준수 오빠's Laugh,"My fangirl heart says 'hold on', my fangirl mind says 'stay strong'. Dramatic Bastard. Malalim ang pinaghuhugutan",,2015-05-01 21:39:34,"Dakbayan sa Sugbo, Philippines",,Fri Jul 10 04:31:31 +0000 2009,75414,6,1853,268,530,False,Human
55755826,55755826,fayannlyons,AZA SEFU,"VP Recording Artiste. Singer, SongWriter. Bookings: MiMeLTD :868 221/321 6463 MiMeLTD@gmail.com",,2015-05-01 21:48:32,WORLDWIDE,,Sat Jul 11 04:19:40 +0000 2009,39610,291,3765,57179,762,False,Human
573221967,573221967,papercuthes,kait,there is beauty behind this madness,,2015-05-01 14:42:19,zoe,http://t.co/JDtUEAlvnP,Mon May 07 00:20:27 +0000 2012,17384,21,7690,3261,68,False,Human
2210092394,2210092394,felicityswifi,ɱɑɢɢɪɛ,arrow | the flash | aos | lost | pb | ouat | glee,,2015-05-01 14:06:06,trash central,http://t.co/LzhaU4jlEs,Sat Nov 23 05:58:49 +0000 2013,64276,35,23768,1853,636,False,Human
857270408,857270408,felixtheshoe,卐,♿️R️,,2015-05-01 18:57:08,,,Tue Oct 02 00:52:47 +0000 2012,406,2,670,207,107,False,Human
211564378,211564378,femkesvs,Femke,"Designer, blogger & yogi // Making magic at @we_are_atomic // Open to web design freelance projects. Email me through my portfolio.",,2015-05-01 14:56:20,New Zealand but soon Amsterdam,http://t.co/mNlAW7Pei2,Wed Nov 03 16:28:10 +0000 2010,19176,32,4271,1027,446,False,Human
612924270,612924270,fernandasagast1,Maria Sagastume,I dont like people...,,2015-05-01 16:10:56,,,Tue Jun 19 20:41:11 +0000 2012,89,0,73,29,69,False,Human
634906665,634906665,ferramirez_95,fernando peña ,,,2015-05-01 16:30:46,en algun lugar del D.F.,,Fri Jul 13 19:57:40 +0000 2012,291,0,61,53,137,False,Human
3146523464,3146523464,ffatmagh,loki,professional dragon rider,,2015-05-02 01:55:07,galactic sector zz9 plural z α,,Thu Apr 09 18:56:24 +0000 2015,154,0,72,65,52,False,Human
58965654,58965654,fgarciasit,Francis Garcia,I run far. I build robots. I design power plants.I think I'm funny sometimes.,,2015-05-01 22:42:00,"Hoboken, NJ",,Tue Jul 21 23:49:59 +0000 2009,196,0,104,120,350,False,Human
402401015,402401015,fictionalzjm,zaynmalik1D,#YouWillAlwaysBeZaynMalik1D,,2015-05-02 05:12:34,,,Tue Nov 01 00:51:43 +0000 2011,37732,79,8172,14613,11076,False,Human
23026561,23026561,filafresh,FilaFresh,Tha Universal Soldier.ABN REPPIN..MUSIC IZ MY LIFE...Tha Truth Is On Tha Way!!!,,2015-05-01 15:51:05,"Screwston, Texas",http://t.co/DuM3CALdqt,Fri Mar 06 03:50:18 +0000 2009,322470,153,11224,3798,2886,False,Human
60266520,60266520,finkrishna,Krishna V Iyer,,,2015-05-01 23:00:51,"Pune, India",http://t.co/QK6HlYrQJc,Sun Jul 26 08:37:11 +0000 2009,4932,12,799,246,498,False,Human
8657052,8657052,firebellys,firebelly,"Gardener, Microsoft Professional and Amphibian Enthusiast. Indie Dev working on Temprous with @scutanddestroy and @cijeff.tempor.us || http://t.co/tIyK5vRpfw",,2015-05-01 13:07:13,"Benicia, CA",http://t.co/W9IwyRcDun,Tue Sep 04 21:21:46 +0000 2007,8652,26,483,541,467,False,Human
17284137,17284137,five15design,Paul Le Comte,Cafeinated Hypermediated Leftist Designer with sad devotion to #EvertonFC & UK indie music. From ChCh/Dunedin. Loves Vancouver/London/Melrose,,2015-05-01 13:41:46,"Dunedin, New Zealand",http://t.co/1gDeRTc6rF,Mon Nov 10 09:35:02 +0000 2008,163168,367,6568,6314,6735,False,Human
1329359454,1329359454,fl1bbert1g1bbet,てぜ(tezevo),凡庸音ゲーマー iOS:クロスビーツ リズミン Cytus Deemo Tone Sphere AC:SDVX IIDX ポップン リフレク やってるよ。,,2015-05-02 03:30:43,なら,http://t.co/sAbQxgClBg,Fri Apr 05 14:47:42 +0000 2013,50655,8,469,161,236,False,Human
2269483532,2269483532,flawlesslybeth,cienna ∞,those gurus tho,,2015-05-01 15:41:52,,http://t.co/D2ihYqH1fV,Mon Dec 30 22:03:04 +0000 2013,5258,6,4525,583,367,False,Human
545079947,545079947,flo_lovescelebs,florence,|| trying to fit in with the rest i guess || otra 18/03/15 || alfie + niomi faved my tweets || bethany mota followed me ||,,2015-05-01 13:47:52,hong kong ,http://t.co/zo3xxi6YZt,Wed Apr 04 12:16:11 +0000 2012,8316,4,648,612,1613,False,Human
2665397285,2665397285,floneum,luke hmu | Florencia,i kinda like this band but they suck // 6 days 'til ed sheeran,,2015-05-01 19:34:58,"Santiago, Chile",http://t.co/L4LhcZSwDw,Wed Jul 02 21:45:09 +0000 2014,8991,4,2193,1048,772,False,Human
520499857,520499857,florita4433,Flower,17 • Abnegation • Amity • Tea • Wolves • Purple is life • Amor • Peace • Redbird •,,2015-05-01 13:29:23,Woods ,http://t.co/qMoXPfCeE8,Sat Mar 10 15:42:45 +0000 2012,2690,1,846,261,359,False,Human
512028125,512028125,fluffyrichard,"Richard, G",Making the peace and living life.,,2015-05-01 13:23:55,,,Fri Mar 02 14:48:20 +0000 2012,8021,0,3465,123,102,False,Human
2942835475,2942835475,fmfllona,zzfebzz,,,2015-05-01 23:43:20,"Albay,Philippines",,Thu Dec 25 11:47:50 +0000 2014,980,1,22,21,27,False,Human
1953036482,1953036482,fontreras,.,when you were burning out my soul,,2015-05-01 13:36:20,,,Fri Oct 11 01:40:24 +0000 2013,2416,0,402,124,161,False,Human
1442637312,1442637312,foolish_sucka,Carrie,Maori - Snow - WD - All Blacks - Beach Hubby - Hurricanes - Baby - GoT - CoC Camping - Sweets - Space - Superman,,2015-05-02 05:26:58,New Zealand ,,Mon May 20 02:22:28 +0000 2013,193,0,110,117,129,False,Human
175335285,175335285,foreveryhungry,patricia ✖✖,perfectly imperfect,,2015-05-01 13:35:59,cebu ,,Fri Aug 06 09:26:35 +0000 2010,1774,0,2871,231,141,False,Human
140288349,140288349,forzarevilo,oliver konteh,"Played some pro soccer in France, moved back to Ohio-LA and enjoying life one day at a time, no matter what it brings. Joga Bonito!",,2015-05-02 11:49:47,"Los Angeles,CA",http://t.co/oZ0HMqevP2,Wed May 05 03:30:06 +0000 2010,31737,9,28,1641,1692,False,Human
551611541,551611541,foxychella,Rachelle Rosal,still working on my masterpiece✨,,2015-05-01 13:54:44,,http://t.co/NROxirCUqT,Thu Apr 12 06:12:40 +0000 2012,3717,1,3432,255,225,False,Human
1320009336,1320009336,fragnance_,Khush ,"Strong willed, extremely crazy, Tough but fair, Simplistic. Always insouciant, Sometimes stubborn. Spreading Smiles around. Once angered, stay clear.",,2015-05-02 03:15:28,"Gandhinagar, Gujarat",http://t.co/NPA2quwUKW,Mon Apr 01 09:56:53 +0000 2013,82454,44,46049,4016,314,False,Human
2957667296,2957667296,fram_Ebooks,Fram ebooks,ebooks has become self aware,,2015-05-02 00:04:37,,,Sat Jan 03 20:34:12 +0000 2015,8485,2,28,15,9,False,Human
150873009,150873009,frances_corrine,Corrine Bonilla ,TeacherToBe▪FoodLover▪Musiclover▪NatureLover▪Frank▪Fighter▪Awesome▪Louisian,,2015-05-01 13:05:25,Baguio City,http://t.co/5eARRyecpP,Wed Jun 02 01:37:52 +0000 2010,3659,2,1122,239,286,False,Human
79057935,79057935,franchicovi,Francis Arzadon ,Philippians 4:13 :),,2015-05-02 02:03:10,Quezon City,,Fri Oct 02 01:21:26 +0000 2009,21061,1,2665,248,290,False,Human
353176266,353176266,franciswd,Francis,,,2015-05-02 00:35:48,Liverpool,,Thu Aug 11 17:26:33 +0000 2011,14676,4,2028,282,487,False,Human
28588774,28588774,frankly_watani,watani ,01110111 01101000 01100001 01110100 01100101 01110110 01100101 01110010 01110011 01100011 01101100 01100101 01110110 01100101 01110010,,2015-05-01 16:20:49,,,Fri Apr 03 15:46:37 +0000 2009,12814,16,396,218,179,False,Human
1107518088,1107518088,franky_sansone,franky sansone,Irvine to dublin⚾️SoCal boysClass of 2015,,2015-05-01 23:58:50,,,Sun Jan 20 23:09:49 +0000 2013,17213,1,12140,636,552,False,Human
134172658,134172658,franwords,F.T.S-H-D-M,Poet. Illustrator. Artist.Pianist. soundcloud/franwords,,2015-05-02 11:01:03,"Abercairny, Britain",https://t.co/GnAjafbhmN,Sat Apr 17 17:02:55 +0000 2010,12338,20,27,703,1643,False,Human
2211561347,2211561347,freakyleakie_,Megan,☯do all things with kindness☯,,2015-05-01 14:08:57,,,Sat Dec 07 04:23:26 +0000 2013,4637,0,10270,439,587,False,Human
2272589820,2272589820,freedomlasso,Fullmetal Anarchist ,"I think I'm Jimi Hendrix, I think I'm Kurt Cobain, I think I'm John Lennon... gone insane.. Snapchat: Jimmyjamil",,2015-05-01 15:45:50,Madrid,,Thu Jan 02 06:29:50 +0000 2014,9735,6,438,401,165,False,Human
743585972,743585972,freetobeBri,Bri Montgomery,,,2015-05-01 17:22:02,"Washington, DC",http://t.co/CdOTmWlA4l,Tue Aug 07 19:35:11 +0000 2012,5101,5,94,146,300,False,Human
2407501640,2407501640,freshjulie1,Julie,"NTU politics student. Gender, Translation, Middle-east studies.  Columnist, eh, when i have the time, you know how college kids can be occupied",,2015-05-01 16:33:09,Taiwan,,Sun Mar 23 18:02:43 +0000 2014,63,2,20,17,105,False,Human
210789285,210789285,freysigull,Frey-Z,Iceman is a nice man.,,2015-05-01 14:48:31,Madrid,http://t.co/0o7XWbcPP6,Mon Nov 01 12:06:03 +0000 2010,1785,1,14,181,216,False,Human
2334889399,2334889399,frootcker,yala,* ✧ · ˚ ✵ · . ㊄ :*・°☆. ☾ *,,2015-05-01 16:08:36,⚢ ⑤ PH AR MA CY 药店 n16,,Sun Feb 09 10:12:31 +0000 2014,14197,9,1128,713,932,False,Human
220602388,220602388,frowardten,Foxes,An islander in love with her islands,,2015-05-01 15:52:14,Haida Gwaii,,Sun Nov 28 08:14:16 +0000 2010,5223,3,2809,271,738,False,Human
5856182,5856182,fryan,Fergus Ryan,"Journalist, @ChinaSpec, @BusinessSpec | fergus.ryan@chinaspectator.com.au | 围脖 Weibo @fergusryan | 微信 WeChat fergus0523 | Skype fergusryan | Threema ID BHTNSN66",,2015-05-01 13:04:46,Beijing,http://t.co/DPA13NH2hJ,Tue May 08 07:32:46 +0000 2007,27226,181,8380,3420,1519,False,Human
1461381691,1461381691,fuckinglxvato,•,,,2015-05-02 05:42:35,MN/LA ,http://t.co/rnAia3sTET,Mon May 27 05:54:55 +0000 2013,21570,14,8751,1228,132,False,Human
2732060316,2732060316,fucn_chief,Rigo,,,2015-05-01 20:24:10,,http://t.co/JVL3VYUGUH,Thu Aug 14 16:01:28 +0000 2014,1114,0,1962,120,177,False,Human
14962822,14962822,fukapon,Ryo FUKAsawa,"Cosplayer, Photographer.",,2015-05-01 13:23:01,"Hirosaki, Aomori, Japan.",http://t.co/2jeM5uDfOR,Sat May 31 12:57:53 +0000 2008,110996,41,0,525,166,False,Human
602691923,602691923,funtanillajuno,Juno ☯,waaaah,,2015-05-01 16:02:02,,http://t.co/DJpdsgsgMQ,Fri Jun 08 11:49:08 +0000 2012,26290,4,6411,1368,1433,False,Human
